feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15
0.5651039698689462,3.3691047897461606,0.34646441507724035,-0.018852626907433147,1.3163378457395079,-2.6551625270539443,-0.6919379614263299,-0.2546951106701589,0.19216283665444664,-0.04158006615568535,0.11714182153536015,-0.8020315662538515,-0.007195221563987881,-0.1436257127281578,0.32112883110956736,-0.04056647243513809
-4.876293865172743,-2.0185545234627402,4.256268977326674,4.3648151822003936,0.35564509155053137,-0.7777575978729616,0.717350051596617,-0.8618571420711858,-1.9579049941895215,-0.7491171773966818,1.2279604453111677,0.4181855009265339,-0.6561178842951757,-0.16148807523527176,-0.18533722144386244,-0.27320387369056853
-3.9726506582768915,0.8380925085200219,2.152908775341513,0.3884922900290322,0.8933116625866339,0.8121458521962805,-0.6410506760790078,-1.0894305487645861,0.6721245466433479,1.471051194041948,2.0758130743725207,-1.1529191843844622,-0.10888932393695955,-0.05716405325138409,-0.19245385662078088,0.3284296501505158
-2.384165761825783,-0.1928680578248877,-0.32550475170713256,0.3374110104288776,0.23245191947288607,0.07306725338786899,-0.28652348471535305,-0.4884671592972135,-0.2665951045636999,0.04467356211338769,-0.19561033283839593,-0.09814699081908465,0.2857149088220001,0.2253314086993078,0.3548041257583581,0.13633705510395722
-3.1320302972772893,0.48344529307520745,-1.5649186352882392,-1.643346943883567,0.024620675075691205,-0.31703814217159487,-0.12761462926291386,-0.20760896955085323,0.15308477122298647,0.0975416036136706,-0.23900572160533168,-0.05791182902038898,0.11856137226319687,-0.07695579183236748,-0.12530143957196174,-0.07988882221523068
-4.204852217383487,2.327726590993592,1.483550300148965,1.8770260293959442,1.5878350287389043,0.16081445493718405,1.923580395082959,1.4162653939784642,1.2664885488908129,0.7856348710311492,-0.28466720194425055,0.5014090089719524,-0.36416761307603446,-0.9748797747357539,-0.3696578379228475,-0.2895691750614277
-1.9653005981857457,1.6501864376619964,-0.041439519929697514,-1.3903130379364763,-2.4140605250950347,0.25578964066483045,0.3917100519291483,0.8223748455003029,-0.4801691991772005,-0.09668793701048373,-0.2520114087515096,-0.13411355741287467,0.2530068544930986,-0.671004641254792,-0.18972868982105923,0.048794836900535564
3.50697071044005,-2.391858983604485,-1.0054877138301919,-0.44578365201282844,-0.4789732449038966,-1.0407763543675796,0.258687214819344,-0.1490174338339516,-0.29405747827777434,0.8223253482020769,0.25607191694890385,0.35032355560644535,0.13945956942488086,0.10616469092511789,0.07415078158077462,0.47582056805502
-0.1738166307123476,-0.23471840606398928,0.7405525392201334,0.5964052286420435,-2.9346295304186922,0.15500637292292177,-0.400159498916799,-0.14520760795307727,-0.8189086746766043,0.013883238880176651,-0.6888858473371393,-0.12340775629496553,-0.33245438505236335,0.32249271878354313,0.37616920818785776,0.16960921373907745
-4.008796861900721,-0.4492871983934552,1.867083178639118,-1.7901824727163276,0.11596845910368883,0.39760423327689565,0.3947970746547745,0.8831142651288224,-0.48705118588455326,0.22482299895600882,0.9753665856012492,0.020581344704174526,-0.13785204171132684,-0.8089273155530057,-0.40333304694078986,0.10609380951362915
7.655957544071649,-3.7936876819515475,0.17498079074440112,-1.4541385844959098,0.08204287354247569,-0.5814032313065992,1.2516907806258397,-0.49539085604616784,-0.166410983371452,0.33625527085109197,-0.8165619061690209,0.17201821288750926,-0.5196983515155686,-0.31277496762049145,-0.3105201576916936,-0.35437812964826754
