feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11
0.5651039698689464,3.3691047897461597,0.34646441507724035,-0.018852626907433424,1.3163378457395079,-2.655162527053944,-0.69193796142633,-0.25469511067015926,0.19216283665444686,-0.04158006615568548,0.11714182153536036,-0.8020315662538514
-4.876293865172743,-2.01855452346274,4.256268977326674,4.364815182200394,0.35564509155053103,-0.7777575978729612,0.7173500515966168,-0.8618571420711866,-1.9579049941895217,-0.7491171773966827,1.2279604453111697,0.41818550092653334
-3.972650658276891,0.8380925085200215,2.152908775341513,0.38849229002903196,0.8933116625866339,0.8121458521962801,-0.6410506760790078,-1.0894305487645861,0.6721245466433482,1.4710511940419475,2.0758130743725203,-1.1529191843844615
-2.3841657618257823,-0.1928680578248876,-0.32550475170713256,0.3374110104288777,0.23245191947288626,0.07306725338786892,-0.28652348471535305,-0.48846715929721335,-0.2665951045636996,0.04467356211338759,-0.1956103328383962,-0.09814699081908454
-3.1320302972772884,0.48344529307520734,-1.5649186352882392,-1.643346943883567,0.02462067507569137,-0.31703814217159504,-0.12761462926291403,-0.20760896955085306,0.15308477122298672,0.09754160361367038,-0.23900572160533246,-0.05791182902038881
-4.204852217383486,2.327726590993592,1.4835503001489647,1.8770260293959442,1.587835028738904,0.16081445493718388,1.9235803950829593,1.416265393978464,1.2664885488908124,0.785634871031149,-0.28466720194425016,0.5014090089719523
-1.9653005981857452,1.650186437661996,-0.041439519929697514,-1.390313037936476,-2.414060525095035,0.25578964066483056,0.39171005192914843,0.8223748455003033,-0.4801691991772004,-0.09668793701048396,-0.2520114087515102,-0.13411355741287465
3.506970710440049,-2.391858983604484,-1.0054877138301919,-0.4457836520128285,-0.4789732449038966,-1.0407763543675794,0.258687214819344,-0.14901743383395147,-0.29405747827777456,0.8223253482020771,0.2560719169489041,0.3503235556064456
-0.17381663071234763,-0.23471840606398917,0.7405525392201334,0.5964052286420438,-2.9346295304186927,0.15500637292292202,-0.4001594989167988,-0.14520760795307688,-0.8189086746766044,0.01388323888017639,-0.6888858473371393,-0.1234077562949657
-4.00879686190072,-0.4492871983934548,1.867083178639118,-1.7901824727163274,0.11596845910368866,0.3976042332768952,0.3947970746547746,0.8831142651288225,-0.48705118588455315,0.22482299895600882,0.9753665856012491,0.02058134470417449
7.655957544071646,-3.7936876819515466,0.17498079074440112,-1.4541385844959094,0.08204287354247594,-0.5814032313065992,1.25169078062584,-0.49539085604616817,-0.1664109833714524,0.33625527085109175,-0.8165619061690194,0.1720182128875089
4.016764218349591,0.4135377473494181,-2.181391519345385,2.274411978269852,0.23692137272053193,0.2266879683156831,-0.024040129585955954,0.1491190932289543,0.04822144950827388,-0.5127905156416754,-0.3258869094021369,-0.18729825673025335
4.556394712303958,-0.8449083234138379,-0.5986500997041834,-0.8102042802744324,0.2664837589050599,-1.352427275874276,-2.126670645440985,0.47240757569646674,-0.834986239366016,0.28561842499336887,0.0344593547831424,0.8192002618123473
-4.450245599111737,-3.0290450687073833,-0.12981511024698358,-0.6299138239728741,-1.459251719797186,1.288240796341097,0.0052511278161709455,0.38641553144890434,-0.07404931437720123,0.5451117465869277,0.39867625522806494,0.31361067780255325
-2.08368980021698,0.02614056545431449,-0.31983381095173824,-1.8348110760757432,-1.1227519487456543,-0.08605465156537215,0.40249705072441105,0.2983296840819546,-0.006347486805806958,-0.27122053709887456,-0.0132778638513695,-0.21017968777916737
0.695962217836864,0.8275625466639356,-2.5713547913926065,0.7484535736894379,-1.076984893495592,-0.9290154881044419,-0.378103280390834,-0.014200180034772053,-0.02906582367588952,-0.3839396691939073,-0.5339655990703774,-0.41555917062213
2.7898672757124547,0.5078559280569432,-0.5817698400775599,-0.42124506217923274,-0.37830040716311863,-1.2252233772273546,-0.9720088717797865,-0.06916451422868446,0.07895116699763849,-0.2603952657620718,-0.3059035333206222,-1.0078649576248253
-2.94628299640331,-2.6228058603911384,-0.024088690353031184,0.2501089678667539,-0.5057378081167876,0.81302022041096,-0.4929981669696478,0.03581765668801288,-0.5485718670038732,0.22800984860463303,-0.07071178276275875,0.49195662469160534
-1.9913637419303625,-0.21456251284027603,-0.6693530712898511,0.05497829045393802,-0.031212562573964986,-0.01197686448382133,0.03505930724584037,-0.398513558154699,-0.2268410031158604,-0.021212186866523527,-0.15359547315557429,0.09560721029312261
-4.565223086882946,-0.06147406342824948,1.260198513767187,-0.6648721304500487,2.0264046941135057,1.1712346522195736,0.3473077904748309,-0.047949877837555534,-0.5482451462969271,-0.0021039273295039695,0.9032377618127739,0.16139480278880258
-0.668756119014146,-2.412136278475846,-1.583058985742945,0.437521193956443,-0.4568652490842239,3.2171740536120463,-0.18771056347266118,1.1642637753389842,0.4878689486506986,0.19043935043628776,0.6277458927074062,0.23377574346763896
-2.4061827363903894,0.661811178717569,-1.7280943334638552,-1.7594415240170684,0.6950835888584947,-0.9646979704684819,-0.05236676667854569,0.01360180864750501,-0.13722312858777788,-0.23669164915726434,-0.5988715216479196,0.49936410993751773
-1.4189520281857722,1.5635900262080795,-0.8069908556820585,-0.7870745866459036,1.8186759288651586,-0.5192009957462853,-1.0337863441726858,0.001768793911459481,-0.23237944892199705,0.10070982626941537,-0.3524644060417169,0.35442418164418854
-4.8045614792228974,-2.206303693631376,-0.3421645282964809,-0.7083961154984821,-0.8829321423743711,-0.6616988967419077,0.17473267376320148,0.1205677212900341,-0.516121965302411,-0.1348105831629613,-0.48897388995134755,0.6457252792580339
-1.0992555860942526,-0.4052901624062565,-0.9321585916384062,-1.93735690495563,0.35976797019201456,-0.6335873599077166,-0.37424411616612113,-0.3016159034105997,-0.7610301392423123,0.22784025953254441,-0.4970676269217898,0.5607919035130525
2.3319859964555545,3.8306859942521005,-3.1435466175403683,-0.1318871363744705,0.905038943959788,-0.6097157451008347,0.4299668304039397,-0.26142341578465395,-0.29552119817031697,-0.21623127270657097,0.007642819922711704,0.23267422368100832
-4.138476918580865,-0.4405549824824579,1.166551565378199,3.114059590104701,-0.3315195349917649,0.028840499337805508,0.01189557941227239,-0.3611213899900389,0.4355540245275235,0.28148772464151234,-0.5857959524488916,-0.17531394504138806
-3.8533646337245595,-1.9061110728792996,0.5722102768020693,-0.7269122958494576,-0.2837690461730797,-0.023243539699021393,0.002666854524861591,0.5658328157855728,-0.18940465869158007,-0.06797415852047124,-0.28354655970370274,-0.11555432420872115
-3.5293440084009,1.740428862517024,-0.13452251745287794,-1.9293909763730364,0.6145350879542588,-0.8922176639244872,-0.12492446649285936,-0.5358215690593415,0.2167169821582554,-0.09206766751485047,-0.3900231936387303,-0.40971917896544596
-2.9293417235635553,-1.3994597831629003,1.2415657924379382,2.6576086009110957,0.09611785712131139,-0.40679425045593853,-0.8240976525165943,0.6860756204908105,0.45642689892104393,0.29517254306175406,-0.8618740746605954,-0.0924670805612517
-1.2109029047367454,-0.11170604765620719,-0.9288387831340913,-1.4161284345012226,0.5129589364944782,-0.25853543548400576,-1.205350762393616,0.07917668586580993,0.2986006058947455,-0.07976204189075158,0.18443351940724237,-0.4288537707719154
-0.47243711723819476,2.258585048311282,0.6565865094088982,0.2653284157535173,-0.016894444881078583,0.6588207654451578,-1.00095372958438,0.15509649131831865,0.11940543268641125,-0.5160864368281106,0.24329604817671363,-0.6213200815135272
1.4344381619201354,-2.466200029259831,2.816887598149101,-0.7812010970588994,-1.7056656140763866,1.1400839273046395,0.09521716579406155,0.3312866205176139,0.16264973353523632,0.3845187848246366,0.16346281792196232,-0.21862533200383558
7.409850784186467,1.8250741083973734,-0.17001272681315985,-2.527923150016082,2.4397674854499645,0.8245828825051094,1.1218712547316172,-1.5108750035497518,1.5672165119387917,1.4477132062656586,-0.25137129913895023,-1.5475775221491548
